Cliente_ID,Edad,Genero,Saldo,Activo,Nivel_de_Satisfaccion
1520,48,Femenino,79950.08,0,3
1521,41,Femenino,99127.73,0,1
1522,69,Masculino,51077.18,0,1
1523,35,Femenino,62598.54,1,4
1524,60,Masculino,75126.74,1,4
1525,38,Femenino,4529.73,0,1
1526,52,Masculino,22018.83,1,1
1527,18,Masculino,61213.89,0,1
1528,64,Masculino,35239.4,0,3
1529,73,Masculino,7275.58,0,1
1530,48,Masculino,7093.38,1,3
1531,27,Masculino,50951.305,1,3
1532,40,Masculino,83364.47,0,2
1533,77,Femenino,9444.45,1,3
1534,48,Femenino,60009.91,1,5
1535,47,Masculino,45439.55,0,2
1536,47,Femenino,66066.31,0,3
1537,68,Masculino,16522.26,0,3
1538,48,Femenino,99960.22,1,3
1539,21,Masculino,99126.56,1,2
1540,44,Masculino,31184.69,0,1
1541,27,Masculino,76360.54,0,4
1542,48,Masculino,40012.66,0,5
1543,36,Masculino,61905.65,0,3
1544,62,Masculino,32332.02,0,1
1545,76,Masculino,50951.305,1,2
1546,32,Masculino,29291.89,1,2
1547,68,Femenino,30106.97,1,3
1548,48,Masculino,29557.17,1,1
1549,58,Femenino,45345.38,1,4
1550,29,Femenino,22965.95,0,4
1551,70,Masculino,50951.305,0,3
1552,39,Masculino,47064.2,0,5
1553,38,Masculino,32974.92,0,5
1554,34,Femenino,84702.92,0,4
1555,74,Femenino,93794.74,1,3
1556,78,Masculino,5527.37,1,4
1557,78,Masculino,21126.49,1,4
1558,35,Femenino,58767.43,0,5
1559,64,Femenino,71938.2,0,2
1560,42,Femenino,45426.38,1,2
1561,31,Femenino,33517.94,0,4
1562,31,Femenino,50609.64,1,1
1563,72,Masculino,50951.305,0,5
1564,35,Masculino,2180.69,1,3
1565,29,Masculino,10964.15,0,3
1566,22,Femenino,26820.59,1,5
1567,35,Femenino,56774.37,0,3
1568,49,Masculino,99857.42,1,3
1569,32,Masculino,50951.305,1,1
1570,48,Femenino,47811.84,0,4
1571,50,Masculino,37018.4,1,1
1572,52,Femenino,34910.84,1,3
1573,43,Masculino,21414.37,1,4
1574,48,Femenino,50951.305,0,3
1575,48,Femenino,10350.11,1,4
1576,28,Masculino,50951.305,1,1
1577,20,Femenino,68957.39,0,3
1578,48,Femenino,47501.42,1,1
1579,79,Femenino,14244.33,0,2
1580,48,Masculino,26134.02,1,3
1581,22,Masculino,54723.19,0,5
1582,29,Femenino,63357.54,0,4
1583,74,Masculino,79713.92,0,1
1584,76,Masculino,45249.56,1,1
1585,48,Femenino,31410.2,0,4
1586,38,Masculino,7817.71,0,5
1587,43,Masculino,22706.45,0,4
1588,34,Femenino,85726.43,0,2
1589,41,Masculino,78952.35,0,3
1590,37,Masculino,50951.305,0,5
1591,31,Masculino,67946.03,1,2
1592,56,Masculino,35832.08,1,1
1593,48,Femenino,23257.59,1,3
1594,48,Masculino,25650.17,0,2
1595,53,Femenino,12031.07,0,2
1596,62,Masculino,90525.79,0,1
1597,70,Femenino,56664.01,0,5
1598,29,Femenino,33796.38,0,3
1599,46,Masculino,67507.28,0,3
1600,54,Femenino,2331.79,0,5
1601,62,Femenino,37573.24,0,2
1602,79,Femenino,81805.63,0,4
1603,60,Masculino,50951.305,0,3
1604,55,Femenino,84706.76,1,3
1605,66,Femenino,18917.15,0,5
1606,38,Femenino,50951.305,1,2
1607,48,Masculino,66425.58,1,3
1608,26,Femenino,92364.45,0,4
1609,75,Femenino,2143.76,1,5
1610,59,Masculino,50951.305,1,5
1611,45,Masculino,50951.305,1,1
1612,58,Femenino,40659.42,0,3
1613,32,Masculino,36404.83,0,1
1614,31,Femenino,57251.75,0,4
1615,64,Masculino,30273.48,1,1
1616,38,Femenino,39079.05,1,4
1617,48,Femenino,13680.69,0,3
1618,43,Femenino,49585.56,0,5
1619,19,Masculino,95310.47,0,3
1620,76,Femenino,57313.72,1,3
1621,66,Masculino,31182.26,0,3
1622,52,Femenino,24343.58,1,5
1623,69,Masculino,29445.21,0,5
1624,34,Masculino,72230.55,1,2
1625,75,Masculino,23300.07,1,4
1626,33,Femenino,92794.41,0,1
1627,18,Femenino,52245.49,0,3
1628,22,Femenino,4897.6,0,3
1629,77,Femenino,37521.25,0,2
1630,19,Femenino,98763.22,0,2
1631,48,Femenino,42115.04,1,2
1632,58,Femenino,55123.51,1,2
1633,18,Femenino,50951.305,0,5
1634,28,Femenino,50951.305,0,3
1635,22,Masculino,48327.73,1,3
1636,70,Femenino,55976.41,1,4
1637,47,Femenino,90814.16,0,3
1638,26,Femenino,5845.86,0,3
1639,73,Femenino,53262.27,1,2
1640,41,Femenino,95014.72,0,1
1641,68,Femenino,81513.12,0,5
1642,27,Masculino,48085.39,0,2
1643,65,Masculino,50951.305,0,1
1644,68,Femenino,42464.79,1,3
1645,30,Femenino,97091.03,0,5
1646,50,Masculino,50203.99,0,4
1647,18,Masculino,50951.305,0,4
1648,31,Masculino,18847.63,1,5
1649,40,Femenino,98637.25,1,5
1650,23,Femenino,4751.79,0,3
1651,54,Femenino,25488.01,1,3
1652,48,Masculino,99642.55,0,5
1653,50,Masculino,50951.305,0,5
1654,63,Masculino,43734.01,0,2
1655,73,Masculino,50951.305,0,3
1656,28,Masculino,87769.71,1,5
1657,49,Masculino,69549.77,1,3
1658,42,Femenino,87782.61,0,4
1659,79,Masculino,77070.0,1,3
1660,69,Femenino,50951.305,1,1
1661,58,Masculino,26502.66,1,4
1662,77,Masculino,24432.65,0,1
1663,60,Femenino,52717.06,0,1
1664,65,Masculino,68317.32,1,4
1665,48,Masculino,44637.84,1,4
1666,59,Femenino,2147.91,0,4
1667,56,Femenino,7434.31,0,1
1668,64,Femenino,50951.305,1,3
1669,48,Masculino,91533.87,0,5
1670,29,Masculino,42531.32,1,2
1671,74,Femenino,66341.21,1,3
1672,45,Femenino,50951.305,1,1
1673,48,Femenino,12152.36,0,3
1674,19,Femenino,16725.23,1,4
1675,57,Masculino,91867.16,0,4
1676,48,Masculino,67957.31,0,3
1677,48,Femenino,50951.305,0,4
1678,32,Femenino,50951.305,0,2
1679,79,Femenino,76148.83,1,3
1680,38,Femenino,87163.66,1,3
1681,24,Masculino,59985.46,0,5
1682,18,Femenino,21815.42,1,5
1683,48,Femenino,28980.65,1,1
1684,23,Masculino,15266.78,0,2
1685,69,Masculino,90617.32,0,1
1686,78,Masculino,7247.76,1,4
1687,19,Masculino,98549.39,0,3
1688,33,Femenino,68735.02,0,4
1689,63,Femenino,50951.305,1,1
1690,22,Masculino,82081.77,0,2
1691,59,Masculino,50951.305,0,3
1692,34,Femenino,92452.91,1,5
1693,48,Masculino,50951.305,1,1
1694,40,Femenino,90781.04,1,3
1695,35,Femenino,91841.16,0,3
1696,41,Masculino,50951.305,0,1
1697,63,Masculino,38030.92,0,3
1698,26,Femenino,55735.43,1,4
1699,55,Femenino,35707.44,0,3
1700,64,Masculino,85290.3,1,1
1701,57,Femenino,30730.53,0,3
1702,41,Masculino,67904.05,0,4
1703,63,Masculino,7264.86,1,2
1704,71,Masculino,67041.91,1,3
1705,27,Femenino,53634.84,1,4
1706,58,Femenino,33560.35,0,3
1707,45,Femenino,69393.66,1,2
1708,72,Masculino,21858.85,0,3
1709,20,Femenino,31429.5,0,5
1710,32,Femenino,58303.44,1,1
1711,41,Femenino,65501.11,0,2
1712,27,Femenino,68529.88,1,1
1713,72,Femenino,30643.23,1,5
1714,48,Femenino,55981.23,1,3
1715,57,Femenino,85780.18,1,4
1716,78,Femenino,50951.305,0,2
1717,19,Femenino,75281.85,0,4
1718,63,Femenino,38979.44,0,5
1719,20,Femenino,50951.305,0,2
1720,33,Femenino,14745.84,1,2
1721,33,Masculino,50252.74,0,2
1722,57,Femenino,63811.06,0,4
1723,19,Masculino,85032.65,1,1
1724,74,Masculino,58464.84,0,2
1725,29,Femenino,50951.305,0,2
1726,32,Femenino,35005.8,1,3
1727,60,Femenino,37823.93,0,3
1728,35,Masculino,39414.6,0,5
1729,26,Femenino,41128.19,0,5
1730,64,Femenino,90481.0,1,3
1731,56,Femenino,60224.11,1,2
1732,19,Femenino,7011.28,0,5
1733,35,Masculino,11721.39,0,3
1734,55,Femenino,50951.305,0,4
1735,24,Femenino,68736.02,0,3
1736,48,Femenino,34713.54,1,1
1737,49,Femenino,50951.305,1,1
1738,71,Femenino,15107.09,0,4
1739,48,Masculino,73171.58,0,3
1740,56,Femenino,93223.39,0,4
1741,60,Femenino,92427.88,0,4
1742,60,Femenino,87204.95,0,3
1743,43,Masculino,73751.22,0,4
1744,22,Femenino,57782.33,0,2
1745,54,Femenino,58356.17,0,4
1746,32,Femenino,50951.305,0,5
1747,70,Masculino,8383.46,1,5
1748,61,Masculino,50951.305,0,1
1749,73,Femenino,32274.17,1,3
1750,75,Femenino,52313.42,0,4
1751,56,Masculino,72898.39,0,3
1752,44,Masculino,8115.87,0,5
1753,48,Femenino,50951.305,0,1
1754,70,Femenino,21925.79,1,5
1755,51,Femenino,95978.01,1,1
1756,77,Femenino,60772.16,1,2
1757,75,Femenino,76266.97,1,3
1758,43,Masculino,22900.94,1,4
1759,74,Femenino,87543.5,1,4
1760,48,Masculino,61483.94,0,1
1761,43,Femenino,68414.35,0,3
1762,34,Masculino,67358.35,1,4
1763,33,Masculino,21364.57,0,2
1764,20,Femenino,16723.65,1,4
1765,28,Femenino,47160.79,0,1
1766,58,Masculino,94326.59,1,3
1767,48,Femenino,51964.63,0,5
1768,49,Masculino,7750.34,0,2
1769,62,Masculino,51091.46,1,5
1770,70,Masculino,50951.305,0,4
1771,28,Masculino,60632.53,1,2
1772,68,Masculino,28412.84,0,2
1773,66,Femenino,26199.9,0,5
1774,60,Femenino,33986.22,0,5
1775,42,Femenino,71870.12,1,5
1776,23,Masculino,50951.305,1,3
1777,55,Masculino,34363.65,1,1
1778,48,Masculino,80916.98,1,5
1779,65,Femenino,82097.47,1,5
1780,32,Femenino,26760.02,1,2
1781,48,Femenino,50951.305,0,4
1782,43,Masculino,50951.305,1,3
1783,45,Masculino,15954.59,1,3
1784,21,Femenino,47226.66,0,1
1785,44,Masculino,78926.76,0,1
1786,54,Femenino,99147.51,1,2
1787,48,Masculino,27599.36,1,4
1788,48,Femenino,50951.305,0,5
1789,37,Femenino,63889.75,0,2
1790,31,Femenino,25942.74,0,2
1791,20,Femenino,63557.48,1,1
1792,44,Femenino,45950.17,0,1
1793,18,Masculino,74966.12,1,2
1794,52,Femenino,21753.09,0,1
1795,43,Femenino,77121.66,1,2
1796,48,Masculino,14520.64,1,5
1797,73,Masculino,10152.02,1,5
1798,23,Femenino,21407.15,0,4
1799,37,Masculino,6556.73,1,1
1800,45,Femenino,25555.65,1,3
1801,76,Femenino,59520.75,1,3
1802,62,Femenino,7306.64,0,5
1803,52,Femenino,93861.03,1,3
1804,72,Femenino,88179.09,1,5
1805,66,Femenino,36534.55,1,4
1806,48,Femenino,58389.02,1,4
1807,75,Masculino,4231.21,1,1
1808,28,Masculino,72628.88,1,4
1809,74,Masculino,92723.9,1,3
1810,72,Masculino,20106.81,0,2
1811,69,Femenino,51777.93,0,1
1812,75,Femenino,50951.305,1,5
1813,48,Femenino,65962.7,1,1
1814,72,Femenino,94377.62,0,4
1815,48,Masculino,50951.305,0,4
1816,51,Femenino,35171.64,1,4
1817,18,Femenino,15068.14,0,3
1818,38,Femenino,50951.305,0,3
1819,28,Masculino,8690.8,0,5
1820,65,Femenino,95941.75,0,3
1821,76,Masculino,51169.74,0,2
1822,34,Femenino,68711.28,1,3
1823,77,Femenino,54034.41,1,1
1824,68,Masculino,39860.23,0,3
1825,48,Femenino,56195.57,1,2
1826,73,Masculino,29927.57,1,5
1827,77,Masculino,47357.09,1,4
1828,30,Femenino,84957.5,0,3
1829,66,Femenino,58801.36,0,1
1830,48,Femenino,17794.42,0,2
1831,50,Femenino,22212.11,1,2
1832,47,Masculino,42450.38,0,2
1833,19,Masculino,6890.45,0,1
1834,52,Masculino,21884.15,1,5
1835,27,Masculino,74464.38,1,3
1836,45,Masculino,5440.01,1,1
1837,70,Masculino,57372.22,1,1
1838,44,Femenino,98944.17,0,1
1839,61,Femenino,62465.04,0,1
1840,27,Femenino,60195.45,0,4
1841,29,Femenino,50951.305,0,3
1842,42,Masculino,6990.41,0,3
1843,23,Femenino,96092.93,1,1
1844,59,Femenino,55921.81,1,5
1845,39,Femenino,23248.29,0,4
1846,26,Femenino,95908.89,0,4
1847,66,Femenino,62288.43,0,3
1848,26,Femenino,2303.54,0,2
1849,58,Masculino,65135.62,1,3
1850,78,Femenino,59106.18,0,3
1851,56,Femenino,28089.97,1,5
1852,64,Femenino,96000.98,0,2
1853,75,Masculino,71846.94,1,1
1854,24,Femenino,92198.22,0,3
1855,28,Masculino,65462.96,0,3
1856,48,Femenino,99194.61,0,1
1857,70,Femenino,84743.85,1,2
1858,28,Femenino,17831.03,0,2
1859,55,Masculino,68217.01,1,1
1860,29,Masculino,55141.17,1,4
1861,33,Masculino,17579.44,1,1
1862,50,Masculino,46408.1,1,4
1863,76,Femenino,50951.305,1,3
1864,47,Masculino,52361.52,1,3
1865,43,Femenino,50951.305,1,1
1866,55,Femenino,62815.15,0,5
1867,68,Masculino,40684.65,0,3
1868,35,Masculino,58804.61,1,5
1869,77,Masculino,20478.8,0,1
1870,65,Femenino,25799.81,1,4
1871,44,Femenino,38869.35,1,2
1872,25,Femenino,63032.12,0,1
1873,39,Femenino,50951.305,1,3
1874,76,Masculino,42301.47,1,4
1875,35,Femenino,1574.31,1,2
1876,57,Masculino,63568.06,0,5
1877,66,Femenino,3027.54,0,3
1878,36,Masculino,26442.2,0,3
1879,33,Femenino,84548.55,1,5
1880,33,Femenino,86770.19,0,4
1881,48,Femenino,50951.305,1,3
1882,31,Masculino,19750.63,0,2
1883,37,Masculino,45545.32,1,3
1884,72,Masculino,83989.34,1,3
1885,46,Masculino,80545.74,0,3
1886,65,Masculino,48160.5,0,3
1887,50,Femenino,23445.82,1,3
1888,53,Masculino,98521.48,0,4
1889,19,Femenino,4770.74,0,2
1890,39,Masculino,12189.34,0,4
1891,41,Femenino,32552.75,0,2
1892,35,Masculino,60393.84,1,5
1893,71,Masculino,81962.66,0,4
1894,18,Masculino,76251.82,0,2
1895,25,Femenino,41402.12,1,4
1896,19,Masculino,75924.22,0,3
1897,58,Masculino,5131.15,1,2
1898,27,Masculino,83130.73,1,5
1899,73,Femenino,73477.68,0,4
1900,57,Femenino,37657.49,0,3
1901,26,Femenino,9002.22,0,2
1902,55,Femenino,56994.56,0,4
1903,48,Masculino,52133.38,1,2
1904,62,Masculino,9441.24,0,3
1905,63,Masculino,80088.5,1,4
1906,29,Masculino,19853.87,0,3
1907,77,Masculino,50951.305,1,3
1908,59,Masculino,94788.77,0,2
1909,77,Femenino,67371.79,1,5
1910,39,Masculino,50951.305,1,2
1911,48,Femenino,68454.49,0,3
1912,34,Masculino,46818.04,0,3
1913,30,Femenino,64182.46,1,2
1914,58,Femenino,8827.71,0,1
1915,47,Femenino,54316.24,1,2
1916,56,Masculino,44800.64,1,3
1917,48,Femenino,36008.17,1,3
1918,39,Femenino,17302.29,0,1
1919,45,Masculino,29885.53,1,3
1920,30,Masculino,36467.39,0,5
1921,38,Masculino,38458.75,1,2
1922,35,Masculino,28610.78,0,4
1923,58,Femenino,78675.01,1,1
1924,75,Femenino,66171.45,0,4
1925,47,Femenino,99688.62,1,4
1926,31,Masculino,31137.06,0,5
1927,66,Femenino,23679.89,0,3
1928,27,Masculino,90975.81,0,4
1929,48,Masculino,39081.44,1,3
1930,34,Femenino,55971.43,0,1
1931,28,Masculino,27246.8,1,1
1932,42,Femenino,50951.305,1,4
1933,70,Masculino,50951.305,1,4
1934,74,Femenino,86674.68,0,4
1935,68,Femenino,69093.21,0,3
1936,27,Femenino,1123.04,1,3
1937,75,Masculino,96719.99,0,3
1938,27,Masculino,12894.69,0,4
1939,22,Femenino,33279.47,1,5
1940,48,Femenino,85485.39,0,3
1941,18,Masculino,68322.79,0,1
1942,56,Femenino,70472.3,0,5
1943,30,Femenino,32611.24,1,2
1944,42,Femenino,27597.1,0,1
1945,48,Masculino,50951.305,1,3
1946,53,Masculino,47547.19,1,1
1947,56,Masculino,39323.46,0,3
1948,30,Femenino,50951.305,0,1
1949,24,Masculino,86158.43,0,2
1950,41,Femenino,46295.64,0,5
1951,56,Masculino,27884.51,1,2
1952,27,Femenino,73922.57,0,3
1953,34,Masculino,56730.09,1,4
1954,48,Femenino,69960.11,1,5
1955,43,Masculino,43542.63,0,3
1956,64,Femenino,22013.86,0,4
1957,28,Femenino,9632.8,0,5
1958,24,Femenino,27957.44,0,4
1959,19,Femenino,73346.65,0,5
1960,64,Femenino,34409.89,1,5
1961,76,Femenino,72347.6,0,4
1962,18,Masculino,21715.9,0,1
1963,46,Masculino,33084.33,0,4
1964,38,Femenino,28421.31,0,1
1965,45,Masculino,35981.5,1,3
1966,68,Masculino,21908.83,0,5
1967,48,Femenino,81890.75,1,1
1968,48,Femenino,50951.305,0,1
1969,55,Masculino,91791.73,0,1
1970,39,Femenino,65507.85,0,1
1971,74,Masculino,50951.305,1,5
1972,43,Masculino,46086.48,1,3
1973,49,Femenino,78511.3,1,3
1974,62,Masculino,60290.1,0,1
1975,20,Femenino,64275.81,1,2
1976,45,Femenino,70529.29,0,1
1977,74,Masculino,44757.84,0,3
1978,46,Femenino,64857.05,0,2
1979,48,Masculino,60734.69,0,5
1980,48,Femenino,29334.13,0,3
1981,33,Femenino,36165.66,0,4
1982,20,Femenino,42635.37,0,5
1983,38,Masculino,32157.55,1,4
1984,20,Femenino,50951.305,0,3
1985,20,Masculino,80018.14,0,4
1986,74,Femenino,39225.96,1,4
1987,69,Femenino,61800.43,0,3
1988,41,Masculino,50951.305,1,4
1989,42,Femenino,41012.91,0,1
1990,67,Masculino,79508.0,0,3
1991,74,Femenino,22897.84,0,1
1992,63,Femenino,46858.83,1,2
1993,24,Femenino,1250.19,1,5
1994,38,Femenino,44186.91,0,1
1995,64,Femenino,62017.56,0,1
1996,77,Femenino,22043.42,1,5
1997,41,Femenino,50951.305,1,1
1998,59,Femenino,51970.1,1,3
1999,71,Femenino,44107.52,1,4
2000,68,Femenino,84133.6,0,2
2001,52,Masculino,50511.02,0,4
2002,28,Masculino,6589.79,0,5
2003,47,Femenino,7701.64,0,3
2004,68,Masculino,63425.77,1,5
2005,68,Femenino,48634.0,1,1
2006,30,Femenino,82851.25,0,5
2007,41,Femenino,36773.92,0,3
2008,52,Femenino,80458.22,0,2
2009,63,Femenino,65359.28,0,3
2010,74,Masculino,20590.34,0,4
2011,45,Femenino,64069.33,0,4
2012,24,Masculino,5308.39,1,3
2013,65,Masculino,30019.19,0,4
2014,33,Femenino,16532.79,1,4
2015,74,Masculino,76527.15,1,5
2016,66,Masculino,7627.81,1,5
2017,48,Masculino,76919.57,0,1
2018,65,Femenino,6117.46,0,2
2019,22,Femenino,77500.43,0,3
2020,37,Femenino,4583.48,0,1
2021,75,Femenino,94740.92,0,4
2022,50,Femenino,78934.62,1,5
2023,34,Femenino,25535.52,1,1
2024,22,Masculino,8374.61,1,4
2025,31,Masculino,62413.36,0,2
2026,77,Masculino,47482.45,1,1
2027,36,Masculino,50951.305,1,2
2028,19,Femenino,49461.85,0,3
2029,46,Masculino,75987.45,0,3
2030,71,Masculino,50951.305,0,2
2031,33,Femenino,81104.18,0,1
2032,67,Masculino,50094.58,0,5
2033,47,Femenino,50951.305,0,3
2034,74,Masculino,41967.14,1,5
2035,24,Femenino,40563.36,0,3
2036,59,Femenino,54490.39,0,2
2037,49,Masculino,19161.64,0,3
2038,59,Masculino,59504.29,1,2
2039,38,Masculino,2452.22,0,4
2040,62,Masculino,97521.51,0,5
2041,48,Masculino,86241.95,1,3
2042,74,Femenino,99499.75,0,2
2043,30,Femenino,81544.52,1,2
2044,71,Masculino,50951.305,1,3
2045,60,Femenino,80526.73,0,5
2046,58,Masculino,87899.41,0,3
2047,78,Femenino,54161.44,1,4
2048,70,Femenino,28631.98,0,5
2049,48,Femenino,44348.06,1,5
2050,20,Femenino,92575.13,0,5
2051,43,Masculino,77167.17,0,1
2052,28,Femenino,23869.07,0,4
2053,60,Masculino,16670.46,0,2
2054,51,Masculino,57438.94,1,1
2055,57,Masculino,78536.21,1,4
2056,26,Masculino,43143.48,1,3
2057,39,Femenino,51917.32,0,3
2058,25,Masculino,60470.48,0,2
2059,42,Femenino,14689.09,0,4
2060,57,Femenino,19670.57,1,3
2061,75,Masculino,40522.31,0,5
2062,60,Masculino,50951.305,1,2
2063,23,Masculino,94521.58,0,1
2064,51,Femenino,83735.27,0,5
2065,41,Masculino,58198.84,1,5
2066,63,Masculino,94722.03,1,4
2067,42,Femenino,48766.48,1,4
2068,70,Masculino,25214.72,0,2
2069,20,Masculino,66660.08,1,5
2070,69,Femenino,8891.34,1,4
2071,31,Masculino,63723.58,1,5
2072,56,Femenino,5851.82,1,3
2073,68,Masculino,25130.38,1,3
2074,48,Femenino,99614.45,1,5
2075,21,Femenino,62176.62,1,3
2076,70,Masculino,16988.03,1,5
2077,46,Masculino,96165.23,1,5
2078,68,Femenino,50951.305,0,5
2079,33,Femenino,14838.7,1,1
2080,42,Masculino,43977.78,0,1
2081,78,Femenino,35680.42,0,1
2082,30,Femenino,96230.33,1,5
2083,65,Masculino,40218.62,0,3
2084,48,Femenino,1702.27,1,4
2085,50,Femenino,89353.83,0,4
2086,78,Femenino,33617.05,0,1
2087,42,Masculino,50951.305,0,4
2088,70,Masculino,6721.94,0,5
2089,78,Femenino,59584.31,1,4
2090,71,Masculino,90805.24,0,4
2091,48,Femenino,39073.7,0,1
2092,34,Masculino,96085.58,0,4
2093,73,Femenino,85818.09,0,1
2094,55,Femenino,37600.8,1,3
2095,48,Femenino,92946.5,0,3
2096,53,Masculino,51198.33,0,3
2097,38,Femenino,95135.88,0,5
2098,55,Masculino,78693.5,1,5
2099,56,Masculino,50951.305,0,5
2100,46,Masculino,83859.92,0,1
2101,54,Masculino,59579.01,0,2
2102,69,Femenino,34304.64,0,4
2103,31,Masculino,49734.86,0,5
2104,62,Femenino,2790.57,0,1
2105,48,Masculino,58340.4,1,1
2106,48,Masculino,69005.66,0,2
2107,39,Femenino,32842.43,0,2
2108,43,Masculino,81955.35,1,3
2109,34,Masculino,50296.84,1,1
2110,21,Femenino,59800.6,1,4
2111,45,Femenino,99029.27,0,4
2112,26,Masculino,32852.61,1,1
2113,47,Femenino,76330.0,0,1
2114,36,Femenino,6785.32,1,3
2115,37,Femenino,2744.77,1,5
2116,62,Masculino,98448.25,0,3
2117,48,Masculino,58030.12,1,1
2118,48,Femenino,32419.71,1,1
2119,26,Femenino,36858.4,1,4
2120,44,Femenino,4359.79,0,1
2121,41,Femenino,52952.16,0,3
2122,29,Masculino,4959.13,0,5
2123,49,Femenino,23880.25,1,5
2124,25,Femenino,85373.41,0,2
2125,48,Femenino,45523.09,0,4
2126,63,Masculino,32032.43,0,3
2127,39,Masculino,58405.75,0,5
2128,32,Femenino,4632.56,0,3
2129,28,Femenino,35181.28,1,4
2130,51,Masculino,72345.7,0,3
2131,33,Femenino,60074.97,1,5
2132,66,Femenino,99513.87,0,5
2133,37,Masculino,77272.31,1,1
2134,48,Femenino,88977.05,1,5
2135,45,Femenino,75208.04,1,3
2136,76,Femenino,86561.38,1,3
2137,34,Femenino,84744.8,0,1
2138,51,Femenino,60091.95,1,3
2139,64,Femenino,31562.96,1,2
2140,47,Masculino,50951.305,1,4
2141,24,Masculino,23627.36,1,3
2142,48,Femenino,29430.42,0,3
2143,48,Femenino,49271.4,1,4
2144,48,Femenino,50951.305,0,5
2145,62,Masculino,24027.6,0,3
2146,18,Masculino,29461.72,0,2
2147,66,Masculino,19426.42,1,4
2148,22,Femenino,77168.38,0,3
2149,26,Femenino,92527.23,0,5
2150,48,Masculino,42161.61,0,3
2151,67,Femenino,73627.02,1,1
2152,20,Femenino,29511.03,0,4
2153,50,Femenino,50951.305,0,4
2154,36,Masculino,97274.77,0,2
2155,66,Femenino,47016.35,0,4
2156,22,Masculino,81059.23,1,2
2157,22,Femenino,17748.32,0,5
2158,38,Masculino,27416.68,0,1
2159,58,Femenino,74164.77,0,4
2160,79,Masculino,38665.4,0,3
2161,60,Femenino,37040.2,1,4
2162,56,Femenino,22991.7,0,4
2163,46,Masculino,24323.4,1,2
2164,68,Femenino,50951.305,0,4
2165,78,Masculino,47549.61,0,3
2166,52,Femenino,50951.305,0,5
2167,77,Masculino,66106.98,1,3
2168,48,Masculino,77269.24,0,5
2169,38,Masculino,50951.305,0,3
2170,79,Masculino,29293.92,1,4
2171,54,Femenino,49558.72,1,3
2172,43,Femenino,56943.74,1,4
2173,34,Masculino,28004.68,0,1
2174,75,Masculino,58795.21,1,2
2175,19,Femenino,78973.75,1,2
2176,24,Femenino,76519.36,1,3
2177,68,Masculino,37689.83,0,2
2178,49,Femenino,64034.72,0,3
2179,48,Masculino,61710.39,1,5
2180,36,Masculino,45679.3,0,2
2181,76,Femenino,13648.03,0,2
2182,36,Masculino,6922.23,1,2
2183,58,Femenino,94657.28,1,3
2184,75,Femenino,57536.25,0,3
2185,48,Masculino,95742.35,0,3
2186,43,Masculino,33357.27,1,2
2187,79,Femenino,21412.67,0,1
2188,60,Masculino,50951.305,0,5
2189,48,Femenino,96601.56,1,2
2190,29,Masculino,9293.82,1,3
2191,48,Femenino,84239.48,1,4
2192,47,Masculino,70230.09,1,4
2193,36,Femenino,44671.18,1,5
2194,48,Femenino,5480.35,1,2
2195,54,Masculino,16726.24,0,4
2196,50,Femenino,31593.99,1,2
2197,44,Femenino,83220.23,1,3
2198,79,Femenino,58235.3,1,3
2199,49,Femenino,39035.13,0,3
2200,76,Femenino,47435.84,0,4
2201,54,Femenino,50123.73,1,1
2202,64,Femenino,59966.73,1,4
2203,29,Masculino,9665.4,1,5
2204,49,Femenino,94802.83,0,5
2205,27,Masculino,79085.16,0,3
2206,38,Femenino,9965.21,0,4
2207,70,Masculino,32185.35,0,3
2208,26,Masculino,24212.66,0,2
2209,55,Femenino,87764.21,0,4
2210,47,Femenino,15138.6,0,2
2211,67,Masculino,47611.4,0,3
2212,69,Masculino,69129.36,0,5
2213,54,Masculino,57597.9,0,2
2214,48,Femenino,91214.04,1,3
2215,74,Femenino,46827.62,0,3
2216,30,Femenino,6072.25,1,3
2217,27,Femenino,3046.05,0,5
2218,62,Femenino,25652.77,1,5
2219,22,Femenino,70277.33,0,3
2220,46,Masculino,84761.62,0,3
2221,19,Masculino,50951.305,1,1
2222,79,Masculino,79532.15,0,5
2223,41,Masculino,37095.84,1,1
2224,64,Femenino,63587.32,1,3
2225,24,Masculino,91815.09,0,1
2226,18,Masculino,23127.72,1,2
2227,73,Masculino,77015.67,1,1
2228,56,Masculino,50951.305,1,1
2229,36,Masculino,19068.65,0,3
2230,42,Masculino,25495.86,1,1
2231,63,Femenino,80395.17,1,4
2232,35,Masculino,43557.41,0,1
2233,64,Femenino,73750.17,0,2
2234,20,Masculino,54680.25,0,3
2235,67,Masculino,83655.61,0,2
2236,50,Femenino,94174.03,0,4
2237,48,Masculino,90240.98,0,3
2238,48,Femenino,78849.86,0,3
2239,48,Masculino,50951.305,0,5
2240,28,Masculino,55430.19,0,5
2241,48,Femenino,72032.32,1,2
2242,22,Masculino,83263.91,1,3
2243,35,Femenino,41694.98,0,2
2244,54,Masculino,81903.43,1,3
2245,48,Masculino,18613.18,0,3
2246,35,Femenino,13519.82,1,1
2247,76,Femenino,13569.35,1,4
2248,31,Masculino,87909.82,0,5
2249,76,Masculino,69221.39,0,5
2250,38,Femenino,25489.14,0,4
2251,71,Femenino,9921.44,0,5
2252,70,Masculino,41022.47,1,4
2253,23,Masculino,74148.11,1,1
